datetime,temp_heated,temp_out,temp_low,temp_high,moist_F,moist_V,moist_E,moist_true
2024-10-19 18:45:14.511000+03:00,,,,,156.80,148.25,170.10,
2024-10-19 18:45:16+03:00,68.80,20.70,40.70,28.40,,,,
2024-10-19 18:45:16.143000+03:00,,,,,157.80,148.25,169.70,
2024-10-19 18:45:17+03:00,68.40,23.70,39.70,28.70,,,,
2024-10-19 18:45:17.893000+03:00,,,,,156.65,148.25,170.30,
2024-10-19 18:45:19+03:00,68.20,20.80,40.40,28.90,,,,
2024-10-19 18:45:19.613000+03:00,,,,,157.10,147.65,168.65,
2024-10-19 18:45:21+03:00,68.80,21.10,40.40,28.90,,,,
2024-10-19 18:45:21.323000+03:00,,,,,156.00,147.30,168.75,
2024-10-19 18:45:22+03:00,68.20,21.10,40.20,28.70,,,,
2024-10-19 18:45:23.038000+03:00,,,,,155.80,147.65,169.35,
2024-10-19 18:45:24+03:00,68.00,22.60,40.70,29.80,,,,
2024-10-19 18:45:24.786000+03:00,,,,,157.45,148.25,169.85,
2024-10-19 18:45:26+03:00,68.10,20.60,40.10,28.60,,,,
2024-10-19 18:45:26.496000+03:00,,,,,157.20,148.25,169.90,
2024-10-19 18:45:28+03:00,68.30,22.10,40.20,28.50,,,,
2024-10-19 18:45:28.174000+03:00,,,,,156.20,147.95,170.00,
2024-10-19 18:45:29+03:00,68.40,21.40,39.80,28.90,,,,
2024-10-19 18:45:29.975000+03:00,,,,,156.35,147.65,169.50,
2024-10-19 18:45:31+03:00,67.90,21.10,39.70,28.70,,,,
2024-10-19 18:45:31.644000+03:00,,,,,156.95,147.95,169.50,
2024-10-19 18:45:33+03:00,69.10,21.10,39.40,29.10,,,,
2024-10-19 18:45:33.313000+03:00,,,,,155.25,147.65,169.95,
2024-10-19 18:45:34+03:00,68.10,21.40,39.60,28.30,,,,
2024-10-19 18:45:35.355000+03:00,,,,,157.10,147.95,169.15,
2024-10-19 18:45:36+03:00,68.20,21.30,39.60,28.20,,,,
2024-10-19 18:45:36.721000+03:00,,,,,157.10,147.65,168.80,
2024-10-19 18:45:38+03:00,67.70,21.20,39.70,28.80,,,,
2024-10-19 18:45:38.463000+03:00,,,,,156.20,147.30,168.45,
2024-10-19 18:45:40+03:00,68.20,21.20,40.10,28.40,,,,
2024-10-19 18:45:40.183000+03:00,,,,,156.05,147.95,170.00,
2024-10-19 18:45:41+03:00,67.80,21.10,40.10,28.90,,,,
2024-10-19 18:45:41.847000+03:00,,,,,156.75,147.95,169.80,
2024-10-19 18:45:43+03:00,68.50,21.60,40.50,28.40,,,,
2024-10-19 18:45:43.558000+03:00,,,,,155.45,147.00,168.75,
2024-10-19 18:45:45+03:00,67.90,21.30,40.60,28.40,,,,
2024-10-19 18:45:45.296000+03:00,,,,,157.50,148.60,170.05,
2024-10-19 18:45:46+03:00,68.40,21.80,40.40,28.20,,,,
2024-10-19 18:45:46.966000+03:00,,,,,157.05,148.25,169.80,
2024-10-19 18:45:48+03:00,69.00,22.80,44.80,28.70,,,,
2024-10-19 18:45:48.629000+03:00,,,,,156.20,147.95,170.25,
2024-10-19 18:45:50+03:00,67.80,21.20,41.30,28.40,,,,
2024-10-19 18:45:50.356000+03:00,,,,,156.60,147.95,169.70,
2024-10-19 18:45:51+03:00,68.60,21.70,41.60,28.80,,,,
2024-10-19 18:45:52.096000+03:00,,,,,154.80,147.30,169.60,
2024-10-19 18:45:53+03:00,68.60,21.20,41.60,28.20,,,,
2024-10-19 18:45:53.946000+03:00,,,,,156.90,148.60,170.75,
2024-10-19 18:45:55+03:00,68.30,25.30,41.30,28.90,,,,
2024-10-19 18:45:55.553000+03:00,,,,,157.20,147.95,169.55,
2024-10-19 18:45:57+03:00,68.20,21.20,41.50,29.30,,,,
2024-10-19 18:45:57.292000+03:00,,,,,157.75,148.60,169.85,
2024-10-19 18:45:58+03:00,68.30,21.00,41.10,28.70,,,,
2024-10-19 18:45:59.008000+03:00,,,,,156.35,147.30,168.75,
2024-10-19 18:46:00+03:00,68.50,21.30,41.40,28.40,,,,
2024-10-19 18:46:00.744000+03:00,,,,,157.15,148.25,169.90,
2024-10-19 18:46:02+03:00,68.20,20.80,41.00,28.50,,,,
2024-10-19 18:46:02.451000+03:00,,,,,157.35,147.95,169.35,
2024-10-19 18:46:03+03:00,68.90,21.50,41.60,29.50,,,,
2024-10-19 18:46:04.111000+03:00,,,,,156.30,147.95,169.80,
2024-10-19 18:46:05+03:00,68.00,20.50,41.30,28.40,,,,
2024-10-19 18:46:05.875000+03:00,,,,,155.95,147.30,168.85,
2024-10-19 18:46:07+03:00,68.80,21.50,41.00,28.40,,,,
2024-10-19 18:46:07.468000+03:00,,,,,155.40,147.00,168.80,
2024-10-19 18:46:09+03:00,68.30,20.60,40.90,28.50,,,,
2024-10-19 18:46:09.189000+03:00,,,,,155.80,147.65,169.50,
2024-10-19 18:46:10+03:00,68.70,21.30,40.90,28.70,,,,
2024-10-19 18:46:10.910000+03:00,,,,,157.15,148.25,169.90,
2024-10-19 18:46:12+03:00,68.20,20.90,40.80,28.20,,,,
2024-10-19 18:46:12.612000+03:00,,,,,157.15,147.95,169.55,
2024-10-19 18:46:14+03:00,68.60,21.20,42.10,28.60,,,,
2024-10-19 18:46:14.311000+03:00,,,,,155.75,147.00,168.60,
2024-10-19 18:46:15+03:00,70.10,21.40,40.90,28.30,,,,
2024-10-19 18:46:15.988000+03:00,,,,,155.85,147.30,169.10,
2024-10-19 18:46:17+03:00,68.00,20.80,40.80,28.60,,,,
2024-10-19 18:46:17.688000+03:00,,,,,156.10,147.30,168.90,
2024-10-19 18:46:19+03:00,68.40,23.30,40.90,29.00,,,,
2024-10-19 18:46:19.379000+03:00,,,,,157.30,148.25,169.70,
2024-10-19 18:46:20+03:00,69.30,21.20,40.50,28.40,,,,
2024-10-19 18:46:21.049000+03:00,,,,,157.85,148.25,169.50,
2024-10-19 18:46:22+03:00,68.70,21.20,40.60,28.20,,,,
2024-10-19 18:46:22.789000+03:00,,,,,156.05,147.65,169.60,
2024-10-19 18:46:24+03:00,68.40,21.50,40.90,28.00,,,,
2024-10-19 18:46:24.467000+03:00,,,,,156.25,147.30,168.70,
2024-10-19 18:46:26+03:00,68.30,21.30,41.60,28.60,,,,
2024-10-19 18:46:26.192000+03:00,,,,,155.80,147.65,169.90,
2024-10-19 18:46:27+03:00,68.50,23.30,41.10,28.90,,,,
2024-10-19 18:46:27.881000+03:00,,,,,156.80,147.95,169.50,
2024-10-19 18:46:29+03:00,68.50,21.30,40.50,28.40,,,,
2024-10-19 18:46:29.598000+03:00,,,,,156.45,147.95,169.60,
2024-10-19 18:46:31+03:00,69.00,21.20,40.50,28.60,,,,
2024-10-19 18:46:31.343000+03:00,,,,,157.00,147.65,168.90,
2024-10-19 18:46:32+03:00,68.30,21.60,40.50,28.90,,,,
2024-10-19 18:46:33.021000+03:00,,,,,157.70,148.60,169.90,
2024-10-19 18:46:34+03:00,68.80,21.50,40.30,28.80,,,,
2024-10-19 18:46:34.764000+03:00,,,,,157.15,147.95,169.10,
2024-10-19 18:46:36+03:00,68.00,21.50,40.70,28.30,,,,
2024-10-19 18:46:36.508000+03:00,,,,,157.30,148.25,169.70,
2024-10-19 18:46:38+03:00,68.20,21.70,40.70,28.50,,,,
2024-10-19 18:46:38.257000+03:00,,,,,155.90,147.65,169.75,
2024-10-19 18:46:39+03:00,68.20,21.50,40.30,28.50,,,,
2024-10-19 18:46:39.903000+03:00,,,,,155.70,147.30,169.20,
2024-10-19 18:46:41+03:00,67.90,21.80,40.50,28.60,,,,
2024-10-19 18:46:41.643000+03:00,,,,,151.50,138.50,169.25,
2024-10-19 18:46:43+03:00,68.30,21.70,40.10,29.00,,,,
2024-10-19 18:46:43.320000+03:00,,,,,156.10,147.65,169.45,
2024-10-19 18:46:44+03:00,68.30,21.40,40.70,28.20,,,,
2024-10-19 18:46:45.066000+03:00,,,,,155.65,147.95,170.60,
2024-10-19 18:46:46+03:00,68.80,21.80,40.70,28.70,,,,
2024-10-19 18:46:46.806000+03:00,,,,,155.25,147.00,168.85,
2024-10-19 18:46:48+03:00,68.50,21.80,40.10,28.30,,,,
2024-10-19 18:46:48.502000+03:00,,,,,155.90,147.30,169.20,
2024-10-19 18:46:50+03:00,68.30,21.30,41.10,28.40,,,,
2024-10-19 18:46:50.200000+03:00,,,,,157.25,147.95,169.40,
2024-10-19 18:46:51+03:00,68.20,21.20,40.40,28.90,,,,
2024-10-19 18:46:51.890000+03:00,,,,,156.55,147.95,169.70,
2024-10-19 18:46:53+03:00,68.50,21.40,40.10,28.60,,,,
2024-10-19 18:46:53.603000+03:00,,,,,156.30,147.30,168.70,
2024-10-19 18:46:55+03:00,68.20,21.00,40.10,28.40,,,,
2024-10-19 18:46:55.413000+03:00,,,,,157.15,148.25,169.90,
2024-10-19 18:46:57+03:00,68.00,21.80,39.40,28.40,,,,
2024-10-19 18:46:57.164000+03:00,,,,,156.25,147.65,169.50,
2024-10-19 18:46:58+03:00,68.90,21.80,40.10,29.00,,,,
2024-10-19 18:46:58.832000+03:00,,,,,156.65,147.95,169.60,
2024-10-19 18:47:00+03:00,68.00,21.90,40.40,28.40,,,,
2024-10-19 18:47:00.528000+03:00,,,,,156.00,147.30,169.05,
2024-10-19 18:47:02+03:00,68.80,22.00,39.50,28.10,,,,
2024-10-19 18:47:02.216000+03:00,,,,,155.10,147.00,169.10,
2024-10-19 18:47:03+03:00,68.00,21.50,38.70,28.20,,,,
2024-10-19 18:47:03.914000+03:00,,,,,156.10,147.95,170.00,
2024-10-19 18:47:05+03:00,68.50,22.10,39.10,28.40,,,,
2024-10-19 18:47:05.871000+03:00,,,,,155.80,147.30,169.10,
2024-10-19 18:47:07+03:00,68.60,21.50,38.70,28.10,,,,
2024-10-19 18:47:07.323000+03:00,,,,,157.50,148.60,170.45,
2024-10-19 18:47:08+03:00,68.40,21.70,38.50,28.10,,,,
2024-10-19 18:47:09.049000+03:00,,,,,155.80,147.30,169.15,
2024-10-19 18:47:10+03:00,68.40,21.80,38.80,28.40,,,,
2024-10-19 18:47:10.728000+03:00,,,,,157.30,148.60,170.70,
2024-10-19 18:47:12+03:00,68.00,21.20,38.30,28.20,,,,
2024-10-19 18:47:12.439000+03:00,,,,,157.15,147.65,168.85,
2024-10-19 18:47:14+03:00,69.00,22.40,39.00,28.50,,,,
2024-10-19 18:47:14.160000+03:00,,,,,156.80,147.95,169.80,
2024-10-19 18:47:15+03:00,68.40,21.60,38.40,28.60,,,,
2024-10-19 18:47:15.888000+03:00,,,,,156.55,147.95,169.50,
2024-10-19 18:47:17+03:00,68.30,21.40,38.70,28.30,,,,
2024-10-19 18:47:17.600000+03:00,,,,,158.05,148.60,169.90,
2024-10-19 18:47:19+03:00,68.40,21.80,40.10,28.30,,,,
2024-10-19 18:47:19.270000+03:00,,,,,157.20,148.25,170.15,
2024-10-19 18:47:20+03:00,68.70,21.60,38.80,27.80,,,,
2024-10-19 18:47:20.968000+03:00,,,,,155.90,147.30,168.80,
2024-10-19 18:47:22+03:00,68.60,22.00,38.70,28.40,,,,
2024-10-19 18:47:22.691000+03:00,,,,,156.10,147.65,169.45,
2024-10-19 18:47:24+03:00,69.80,21.20,39.00,28.20,,,,
2024-10-19 18:47:24.400000+03:00,,,,,157.00,147.95,169.50,
2024-10-19 18:47:25+03:00,68.70,21.70,38.90,32.50,,,,
2024-10-19 18:47:26.068000+03:00,,,,,156.50,147.65,169.30,
2024-10-19 18:47:27+03:00,68.60,21.80,46.10,30.00,,,,
2024-10-19 18:47:27.758000+03:00,,,,,156.85,148.25,169.95,
2024-10-19 18:47:29+03:00,68.80,21.80,38.80,28.50,,,,
2024-10-19 18:47:29.516000+03:00,,,,,156.95,147.95,169.70,
2024-10-19 18:47:31+03:00,68.70,21.60,39.20,28.40,,,,
2024-10-19 18:47:31.178000+03:00,,,,,155.90,147.30,168.70,
2024-10-19 18:47:32+03:00,68.50,21.80,39.30,28.10,,,,
2024-10-19 18:47:32.870000+03:00,,,,,156.15,147.65,169.60,
2024-10-19 18:47:34+03:00,68.40,21.60,39.50,28.10,,,,
2024-10-19 18:47:34.538000+03:00,,,,,156.50,147.65,168.90,
2024-10-19 18:47:36+03:00,68.20,26.30,39.50,28.40,,,,
2024-10-19 18:47:36.487000+03:00,,,,,157.70,148.25,169.80,
2024-10-19 18:47:37+03:00,68.70,21.50,39.60,28.30,,,,
2024-10-19 18:47:37.980000+03:00,,,,,157.05,148.25,169.85,
2024-10-19 18:47:39+03:00,68.50,21.70,39.80,28.20,,,,
2024-10-19 18:47:39.683000+03:00,,,,,155.70,147.95,170.15,
2024-10-19 18:47:41+03:00,68.40,21.50,39.80,28.30,,,,
2024-10-19 18:47:41.408000+03:00,,,,,209.90,129.60,168.70,
2024-10-19 18:47:42+03:00,75.50,21.80,40.80,28.50,,,,
2024-10-19 18:47:43.123000+03:00,,,,,156.55,147.95,169.55,
2024-10-19 18:47:44+03:00,69.60,21.90,40.10,28.20,,,,
2024-10-19 18:47:44.813000+03:00,,,,,158.50,148.60,169.80,
2024-10-19 18:47:46+03:00,68.80,21.70,39.70,28.20,,,,
2024-10-19 18:47:46.528000+03:00,,,,,156.70,148.25,170.10,
2024-10-19 18:47:48+03:00,69.10,21.70,40.50,27.70,,,,
2024-10-19 18:47:48.173000+03:00,,,,,156.35,148.25,170.15,
2024-10-19 18:47:49+03:00,68.50,21.40,41.60,31.40,,,,
2024-10-19 18:47:49.875000+03:00,,,,,156.60,148.25,170.55,
2024-10-19 18:47:51+03:00,68.60,21.70,43.70,28.70,,,,
2024-10-19 18:47:51.558000+03:00,,,,,156.80,147.95,169.50,
2024-10-19 18:47:53+03:00,68.50,21.40,39.70,28.00,,,,
2024-10-19 18:47:53.244000+03:00,,,,,157.50,148.25,169.90,
2024-10-19 18:47:54+03:00,69.10,21.60,39.90,30.20,,,,
2024-10-19 18:47:54.999000+03:00,,,,,156.50,147.65,169.40,
2024-10-19 18:47:56+03:00,68.10,21.50,39.90,28.40,,,,
2024-10-19 18:47:56.648000+03:00,,,,,155.20,147.30,169.25,
2024-10-19 18:47:58+03:00,69.20,21.70,40.20,28.20,,,,
2024-10-19 18:47:58.358000+03:00,,,,,157.20,148.25,170.15,
2024-10-19 18:47:59+03:00,68.60,22.10,39.90,28.50,,,,
2024-10-19 18:48:00.043000+03:00,,,,,156.60,147.95,169.90,
2024-10-19 18:48:01+03:00,68.00,25.20,39.90,28.40,,,,
2024-10-19 18:48:01.728000+03:00,,,,,156.60,147.65,169.25,
2024-10-19 18:48:03+03:00,68.60,21.40,39.90,28.10,,,,
2024-10-19 18:48:03.458000+03:00,,,,,155.35,147.30,169.20,
2024-10-19 18:48:04+03:00,68.40,21.70,40.00,28.00,,,,
2024-10-19 18:48:05.124000+03:00,,,,,157.30,148.60,170.15,
2024-10-19 18:48:06+03:00,68.40,21.50,39.10,28.40,,,,
2024-10-19 18:48:06.904000+03:00,,,,,156.45,147.95,169.60,
2024-10-19 18:48:08+03:00,68.60,24.40,39.40,27.70,,,,
2024-10-19 18:48:08.590000+03:00,,,,,156.90,147.95,169.25,
2024-10-19 18:48:10+03:00,68.40,21.50,39.90,28.60,,,,
2024-10-19 18:48:10.208000+03:00,,,,,157.05,148.25,169.95,
2024-10-19 18:48:11+03:00,68.80,21.70,39.70,28.70,,,,
2024-10-19 18:48:11.908000+03:00,,,,,157.00,147.65,168.80,
2024-10-19 18:48:13+03:00,68.90,21.50,40.60,28.30,,,,
2024-10-19 18:48:13.626000+03:00,,,,,146.95,143.55,169.65,
2024-10-19 18:48:15+03:00,68.70,21.80,40.40,29.00,,,,
2024-10-19 18:48:15.331000+03:00,,,,,157.30,148.25,170.10,
2024-10-19 18:48:16+03:00,68.80,21.20,39.70,28.50,,,,
2024-10-19 18:48:17.006000+03:00,,,,,157.60,148.90,170.60,
2024-10-19 18:48:18+03:00,68.80,21.20,44.10,28.20,,,,
2024-10-19 18:48:18.709000+03:00,,,,,157.80,148.25,169.75,
2024-10-19 18:48:20+03:00,68.90,21.20,40.10,28.50,,,,
2024-10-19 18:48:20.379000+03:00,,,,,156.05,147.95,170.15,
2024-10-19 18:48:21+03:00,69.40,21.50,40.40,28.50,,,,
2024-10-19 18:48:22.087000+03:00,,,,,156.20,147.65,169.50,
2024-10-19 18:48:23+03:00,68.70,22.00,41.10,28.00,,,,
2024-10-19 18:48:23.833000+03:00,,,,,157.05,148.25,170.05,
2024-10-19 18:48:25+03:00,69.40,21.80,40.60,28.80,,,,
2024-10-19 18:48:25.555000+03:00,,,,,156.40,147.65,169.35,
2024-10-19 18:48:27+03:00,69.10,21.20,40.10,28.30,,,,
2024-10-19 18:48:27.273000+03:00,,,,,156.75,147.95,169.70,
2024-10-19 18:48:28+03:00,69.30,21.60,40.00,28.20,,,,
2024-10-19 18:48:28.988000+03:00,,,,,156.70,147.95,169.55,
2024-10-19 18:48:30+03:00,69.00,21.70,40.80,29.00,,,,
2024-10-19 18:48:30.693000+03:00,,,,,156.95,148.25,169.85,
2024-10-19 18:48:32+03:00,69.00,23.40,40.80,28.40,,,,
2024-10-19 18:48:32.433000+03:00,,,,,157.05,148.25,169.95,
2024-10-19 18:48:33+03:00,68.60,21.50,40.30,28.40,,,,
2024-10-19 18:48:34.123000+03:00,,,,,156.30,147.65,169.20,
2024-10-19 18:48:35+03:00,68.40,21.60,39.70,27.90,,,,
2024-10-19 18:48:35.899000+03:00,,,,,157.25,147.95,169.30,
2024-10-19 18:48:37+03:00,68.00,20.90,42.00,28.00,,,,
2024-10-19 18:48:37.613000+03:00,,,,,156.40,147.30,168.60,
2024-10-19 18:48:39+03:00,68.30,21.60,40.70,28.50,,,,
2024-10-19 18:48:39.292000+03:00,,,,,157.20,147.95,169.35,
2024-10-19 18:48:40+03:00,68.80,21.60,39.90,28.40,,,,
2024-10-19 18:48:41.003000+03:00,,,,,157.05,147.65,169.05,
2024-10-19 18:48:42+03:00,68.60,21.50,39.90,27.70,,,,
2024-10-19 18:48:42.686000+03:00,,,,,156.20,148.25,170.30,
2024-10-19 18:48:44+03:00,68.40,21.70,42.30,28.60,,,,
2024-10-19 18:48:44.375000+03:00,,,,,157.60,147.95,169.20,
2024-10-19 18:48:45+03:00,68.40,21.50,40.60,28.40,,,,
2024-10-19 18:48:46.090000+03:00,,,,,158.00,147.95,169.10,
2024-10-19 18:48:48+03:00,68.00,21.50,40.40,27.90,,,,
2024-10-19 18:48:48.593000+03:00,,,,,157.30,147.95,169.50,
2024-10-19 18:48:50+03:00,70.10,22.00,40.70,28.50,,,,
2024-10-19 18:48:50.298000+03:00,,,,,157.15,148.25,170.15,
2024-10-19 18:48:51+03:00,68.70,21.70,41.90,29.00,,,,
2024-10-19 18:48:51.998000+03:00,,,,,156.10,147.00,168.00,
2024-10-19 18:48:53+03:00,68.00,21.50,40.20,28.00,,,,
2024-10-19 18:48:53.693000+03:00,,,,,157.70,147.95,168.80,
2024-10-19 18:48:55+03:00,68.50,23.20,40.90,28.50,,,,
2024-10-19 18:48:55.376000+03:00,,,,,156.00,147.00,168.50,
2024-10-19 18:48:56+03:00,69.10,21.80,40.70,28.40,,,,
2024-10-19 18:48:57.103000+03:00,,,,,156.55,147.95,170.00,
2024-10-19 18:48:58+03:00,68.60,21.80,41.10,28.30,,,,
2024-10-19 18:48:58.798000+03:00,,,,,155.70,147.30,168.80,
2024-10-19 18:49:00+03:00,69.10,22.50,40.70,28.40,,,,
2024-10-19 18:49:00.576000+03:00,,,,,157.10,147.95,169.60,
2024-10-19 18:49:02+03:00,68.30,21.60,41.30,30.10,,,,
2024-10-19 18:49:02.296000+03:00,,,,,156.70,147.65,168.95,
2024-10-19 18:49:03+03:00,68.90,21.90,40.70,28.40,,,,
2024-10-19 18:49:04.033000+03:00,,,,,157.35,148.25,170.00,
2024-10-19 18:49:05+03:00,68.50,22.00,41.40,28.30,,,,
2024-10-19 18:49:05.709000+03:00,,,,,157.45,148.25,169.60,
2024-10-19 18:49:07+03:00,68.50,21.00,40.90,28.60,,,,
2024-10-19 18:49:07.379000+03:00,,,,,156.40,147.95,169.75,
2024-10-19 18:49:08+03:00,68.60,21.50,41.40,28.30,,,,
2024-10-19 18:49:09.065000+03:00,,,,,156.90,147.95,169.60,
2024-10-19 18:49:10+03:00,68.30,21.50,40.70,28.10,,,,
2024-10-19 18:49:10.801000+03:00,,,,,157.50,148.60,170.15,
2024-10-19 18:49:12+03:00,68.60,21.60,41.00,28.30,,,,
2024-10-19 18:49:14+03:00,68.40,21.50,40.60,28.10,,,,
2024-10-19 18:49:14.219000+03:00,,,,,157.75,148.25,169.60,
2024-10-19 18:49:15+03:00,68.60,22.10,40.90,27.90,,,,
2024-10-19 18:49:15.909000+03:00,,,,,155.65,147.00,168.70,
2024-10-19 18:49:17+03:00,68.50,22.50,40.80,28.40,,,,
2024-10-19 18:49:17.598000+03:00,,,,,157.05,147.95,169.60,
2024-10-19 18:49:19+03:00,69.00,22.20,40.30,28.10,,,,
2024-10-19 18:49:19.320000+03:00,,,,,157.05,148.25,169.85,
2024-10-19 18:49:20+03:00,68.00,21.50,40.90,28.40,,,,
2024-10-19 18:49:21.004000+03:00,,,,,156.95,148.25,170.00,
2024-10-19 18:49:22+03:00,67.80,21.60,40.60,28.00,,,,
2024-10-19 18:49:22.720000+03:00,,,,,156.35,147.95,169.90,
2024-10-19 18:49:24+03:00,68.30,22.10,40.80,28.90,,,,
2024-10-19 18:49:24.403000+03:00,,,,,155.50,147.30,169.00,
2024-10-19 18:49:25+03:00,68.80,21.80,41.00,27.90,,,,
2024-10-19 18:49:26.108000+03:00,,,,,156.45,147.95,169.90,
2024-10-19 18:49:27+03:00,68.10,22.10,41.00,28.00,,,,
2024-10-19 18:49:27.798000+03:00,,,,,157.15,147.95,169.60,
2024-10-19 18:49:29+03:00,68.80,23.70,40.90,28.70,,,,
2024-10-19 18:49:29.493000+03:00,,,,,156.60,148.60,170.90,
2024-10-19 18:49:31+03:00,68.10,21.80,41.20,28.30,,,,
2024-10-19 18:49:31.151000+03:00,,,,,155.30,147.30,169.00,
2024-10-19 18:49:32+03:00,68.40,21.40,40.80,28.40,,,,
2024-10-19 18:49:32.849000+03:00,,,,,156.65,148.25,170.35,
2024-10-19 18:49:34+03:00,68.70,23.50,41.30,28.60,,,,
2024-10-19 18:49:34.555000+03:00,,,,,157.05,147.65,168.95,
2024-10-19 18:49:36+03:00,68.20,22.30,44.30,28.60,,,,
2024-10-19 18:49:36.350000+03:00,,,,,157.50,148.60,170.10,
2024-10-19 18:49:37+03:00,67.90,21.90,41.40,27.90,,,,
2024-10-19 18:49:37.958000+03:00,,,,,156.10,147.65,169.35,
2024-10-19 18:49:39+03:00,67.90,22.40,41.20,29.50,,,,
2024-10-19 18:49:39.638000+03:00,,,,,156.60,147.30,168.75,
2024-10-19 18:49:41+03:00,68.90,23.80,42.40,28.30,,,,
2024-10-19 18:49:41.333000+03:00,,,,,156.45,147.95,169.65,
2024-10-19 18:49:42+03:00,68.00,21.50,41.70,28.10,,,,
2024-10-19 18:49:43.043000+03:00,,,,,157.00,147.95,169.40,
2024-10-19 18:49:44+03:00,67.80,21.60,42.20,28.50,,,,
2024-10-19 18:49:44.728000+03:00,,,,,157.65,148.60,170.00,
2024-10-19 18:49:46+03:00,68.40,21.20,42.80,28.40,,,,
2024-10-19 18:49:46.408000+03:00,,,,,155.45,147.30,169.30,
2024-10-19 18:49:47+03:00,68.30,21.30,41.70,28.20,,,,
2024-10-19 18:49:48.121000+03:00,,,,,157.30,148.25,170.00,
2024-10-19 18:49:49+03:00,69.20,21.70,41.90,28.50,,,,
2024-10-19 18:49:49.809000+03:00,,,,,155.80,147.00,168.40,
2024-10-19 18:49:51+03:00,68.40,21.20,41.60,28.30,,,,
2024-10-19 18:49:51.513000+03:00,,,,,157.70,148.25,169.75,
2024-10-19 18:49:53+03:00,68.20,21.20,41.40,27.90,,,,
2024-10-19 18:49:53.205000+03:00,,,,,158.20,148.60,169.80,
2024-10-19 18:49:54+03:00,68.20,21.20,42.40,28.30,,,,
2024-10-19 18:49:54.913000+03:00,,,,,157.80,148.60,170.30,
2024-10-19 18:49:56+03:00,68.00,21.00,41.90,27.90,,,,
2024-10-19 18:49:56.596000+03:00,,,,,155.95,147.65,169.20,
2024-10-19 18:49:58+03:00,68.30,21.10,42.60,28.40,,,,
2024-10-19 18:49:58.288000+03:00,,,,,157.35,147.95,169.30,
2024-10-19 18:50:00+03:00,67.80,21.70,42.30,28.50,,,,
2024-10-19 18:50:00.243000+03:00,,,,,156.55,147.30,168.65,
2024-10-19 18:50:01+03:00,71.10,21.60,41.80,28.00,,,,
2024-10-19 18:50:02.030000+03:00,,,,,156.55,147.65,169.10,
2024-10-19 18:50:03+03:00,68.30,21.60,41.70,28.00,,,,
2024-10-19 18:50:03.701000+03:00,,,,,155.10,147.00,169.00,
2024-10-19 18:50:05+03:00,67.90,21.50,42.00,27.90,,,,
2024-10-19 18:50:05.361000+03:00,,,,,158.00,148.90,170.75,
2024-10-19 18:50:06+03:00,68.30,21.50,41.90,28.20,,,,
2024-10-19 18:50:07.084000+03:00,,,,,156.60,147.65,168.90,
2024-10-19 18:50:08+03:00,68.70,21.30,41.70,27.80,,,,
2024-10-19 18:50:08.872000+03:00,,,,,155.80,147.65,169.80,
2024-10-19 18:50:10+03:00,68.30,21.60,42.80,31.60,,,,
2024-10-19 18:50:12+03:00,68.40,21.60,41.90,28.20,,,,
2024-10-19 18:50:12.146000+03:00,,,,,156.10,147.30,168.80,
2024-10-19 18:50:13+03:00,68.30,21.40,42.60,28.40,,,,
2024-10-19 18:50:13.839000+03:00,,,,,156.40,147.95,169.55,
2024-10-19 18:50:15+03:00,68.80,21.30,42.70,28.40,,,,
2024-10-19 18:50:15.509000+03:00,,,,,156.45,147.95,169.60,
2024-10-19 18:50:17+03:00,68.50,21.10,43.30,37.00,,,,
2024-10-19 18:50:17.223000+03:00,,,,,155.65,147.30,169.15,
2024-10-19 18:50:18+03:00,68.60,21.20,42.70,33.40,,,,
2024-10-19 18:50:18.947000+03:00,,,,,156.05,147.65,169.10,
2024-10-19 18:50:20+03:00,69.00,21.40,43.30,28.30,,,,
2024-10-19 18:50:20.624000+03:00,,,,,156.90,147.65,168.90,
2024-10-19 18:50:22+03:00,68.60,21.30,42.80,28.20,,,,
2024-10-19 18:50:22.327000+03:00,,,,,157.00,147.95,169.55,
2024-10-19 18:50:23+03:00,68.30,21.60,43.40,28.20,,,,
2024-10-19 18:50:24.026000+03:00,,,,,155.80,147.65,169.40,
2024-10-19 18:50:25+03:00,68.80,22.00,43.90,28.00,,,,
2024-10-19 18:50:25.772000+03:00,,,,,156.15,147.95,170.20,
2024-10-19 18:50:27+03:00,68.40,21.30,43.00,28.10,,,,
2024-10-19 18:50:27.444000+03:00,,,,,156.00,147.30,168.80,
2024-10-19 18:50:28+03:00,68.10,21.70,43.50,28.80,,,,
2024-10-19 18:50:29.126000+03:00,,,,,157.10,148.25,170.10,
2024-10-19 18:50:30+03:00,68.40,21.60,42.50,27.90,,,,
2024-10-19 18:50:30.833000+03:00,,,,,156.55,147.95,169.75,
2024-10-19 18:50:32+03:00,68.10,21.60,43.00,31.20,,,,
2024-10-19 18:50:32.520000+03:00,,,,,155.20,147.00,168.90,
2024-10-19 18:50:34+03:00,68.30,21.50,42.60,27.90,,,,
2024-10-19 18:50:34.227000+03:00,,,,,156.00,147.95,170.20,
2024-10-19 18:50:35+03:00,68.30,21.60,42.10,28.30,,,,
2024-10-19 18:50:35.913000+03:00,,,,,156.80,147.65,169.05,
2024-10-19 18:50:37+03:00,68.70,21.70,42.60,28.20,,,,
2024-10-19 18:50:37.728000+03:00,,,,,157.00,148.25,169.90,
